"book_id","title","author","categories"
"528230c73334640008480000","Made to Stick","Chip Heath and Dan Heath","Marketing & Sales, Communication Skills"
"5b69c304b238e1000637a25a","Tiger Woods","Jeff Benedict, Armen Keteyian","Biography & Memoir"
"5a6f1187b238e10009732067","Humility Is The New Smart","Edward D. Hess and Katherine Ludwig ","Technology & the Future, Motivation & Inspiration"
"59dd2c60b238e10007c93ff0","Zündstoff für Andersdenker","Anja Förster und Peter Kreuz","Creativity, Career & Success"
"5b6974f8b238e1000637a246","Die Kunst des achtsamen Putzens","Keisuke Matsumoto","Philosophy, Motivation & Inspiration"
"5cc8187b6cee070008221265","Eat to Beat Disease","William W. Li","Health & Nutrition"
"53f3489a3162620008a50000","Attached","Amir Levine and Rachel S. F. Heller","Psychology, Sex & Relationships"
"5c1583ba6cee0700075a6406","Willy Brandt","Gregor Schöllgen","Biography & Memoir"
"5c3be1ba6cee07000791aa87","Good People, Bad Managers","Samuel A. Culbert","Corporate Culture, Management & Leadership"
"5f4e02936cee070006891090","Klartext Ernährung","Petra Bracht & Claus Leitzmann","Health & Nutrition"
"5469fb6330343600090b0000","House of Debt","Atif Mian and Amir Sufi","Money & Investments"
"5da08a0c6cee0700074e2c5f","Keto Answers","Anthony Gustin, Chris Irvin","Health & Nutrition"
"5d4468396cee07000809a601","More Than Enough","Elaine Welteroth","Motivation & Inspiration, Biography & Memoir"
"5637687762346500070f0000","Childhood Disrupted","Donna Jackson Nakazawa","Psychology, Parenting"
"5e2dcb8b6cee07000715f99a","Me","Elton John","Biography & Memoir"
"5f5bdab96cee0700064eb7b0","Money","Laura Whateley","Money & Investments"
"58ecb806511add00045ae300","Effektiver Altruismus","Peter Singer","Philosophy"
"58d8fd4154572a0004c5177f","Nail It then Scale It","Nathan Furr and Paul Ahlstrom","Entrepreneurship"
"56541ea86362640007490000","Syria","John McHugo","Politics, History"
"57924c5cb3b9b300032e80f2","Doing Good Better","William MacAskill","Motivation & Inspiration, Economics"
"57bb4ea0003a4b0003f1a877","Die Wissenschaftslüge","Ben Goldacre","Science"
"5a097d0eb238e100065bcca6","Two Birds in a Tree","Ram Nidumolu","Philosophy, Religion & Spirituality, Management & Leadership"
"5510a2ce376430000a140000","Bold","Peter H. Diamandis, Steven Kotler","Economics, Entrepreneurship"
"548a1cbc3363370009860000","Unretirement","Chris Farrell","Economics, Politics"
"53b3c95b62323200071f0000","Über das Sein","Peter Atkins","Philosophy, Science, Religion & Spirituality"
"5a8c256bb238e100074317bb","Adaptive Markets","Andrew W. Lo","Economics"
"5bd9b5aa6cee070007bc4cab","Im Anfang war das Gefühl","Antonio Damasio","Science, Society & Culture"
"573f039c679fb60003483ffb","Small Data","Martin Lindstrom","Marketing & Sales"
"55db2d762647b10009000022","Der Crash ist die Lösung","Matthias Weik, Marc Friedrich","Money & Investments, Economics"
"576d6ef065d3da0003a7df31","Die narzisstische Gesellschaft","Hans-Joachim Maaz","Psychology, Society & Culture"
"5846b1a9714e5f00047cdc72","Stronger Together","Hillary Clinton, Tim Kaine","Politics"
"5e541f276cee0700079a22c2","Auch alte Wunden können heilen","Dami Charf","Psychology"
"5f802ca76cee07000646ad60","Clearer, Closer, Better","Emily Balcetis","Personal Development, Career & Success"
"564079743866330007420000","How to Read a Book","Mortimer J. Adler and Charles van Doren","Communication Skills"
"54d89d3d383963000a8e0000","Spam Nation","Brian Krebs","Technology & the Future"
"5d5286676cee070007c12e4b","Drawdown","Paul Hawken (ed.)","Nature & Environment"
"54d9da69336661000a010000","Mein Jahr ohne Hosen","Scott Berkun","Corporate Culture, Entrepreneurship"
"574ff80762588b00033e0e44","Lehrerdämmerung","Christoph Türcke","Education, Society & Culture"
"540de8a866613400083c0000","Ignorance","Stuart Firestein","Science"
"5ec7be4f6cee070006a9d2df","Love Sense","Sue Johnson","Sex & Relationships"
"577f8498b7b7eb000373a184","Charakter","David Brooks","Psychology"
"5c9697ba6cee070008b872da","Rise Up, Women!","Diane Atkinson","Biography & Memoir"
"55062d3d666365000a870000","Talent Magnetism","Roberta Chinsky Matuson ","Corporate Culture"
"51ffa318e4b029e9311b6368","Die Einkaufsrevolution","Tanja Busse","Society & Culture, Economics"
"5746d4a8b49ff200039c4db9","Outsider in the White House","Bernie Sanders with Huck Gutman","Politics"
"5d9de22c6cee0700074e27e8","The AI Economy","Roger Bootle","Technology & the Future, Economics"
"56cb941b9bb2160007000063","How to Create a Mind","Ray Kurzweil","Science, Technology & the Future"
"5f5fd75c6cee0700064ebce2","Joy at Work","Marie Kondo & Scott Sonenshein","Productivity"
"58c6c9608d90030004072679","Makers and Takers","Rana Foroohar","Money & Investments, Economics"
"5b7d331ab238e100077602b5","Finanzielle Intelligenz","Niclas Lahmer","Education, Money & Investments"
"53b4246b63373200073b0000","The Dragonfly Effect","Jennifer Aaker, Andy Smith with Carlye Adler","Marketing & Sales, Entrepreneurship"
"546bc42234353000080c0000","With Charity for All","Ken Stern","Society & Culture"
"51274ebae4b0714805cbbe96","Wir statt Gier","Gordon Müller-Eschenbach","Society & Culture, Economics"
"5dd3fb236cee0700084aedf4","Catch and Kill","Ronan Farrow","Society & Culture, Biography & Memoir"
"56cb410b9bb2160007000007","A World Without Ice","Henry Pollack","Nature & Environment"
"5dc18f786cee0700075419a5","The Ride of a Lifetime","Robert Iger","Management & Leadership, Biography & Memoir"
"5b1d6496b238e1000766f972","Factfulness","Hans Rosling, Anna Rosling Rönnlund & Ola Rosling","Society & Culture"
"5e3f7a0a6cee070006b5f8e7","Bless This Mess","Rev. Molly Baskette and Ellen O’Donnell, PhD","Parenting, Religion & Spirituality"
"57ad966499b53c0003855436","Vom Meer","James Hamilton-Paterson","Nature & Environment"
"5e83909f6cee070006fb6049","Americana","Bhu Srinivasan","Economics, History"
"5bebe5636cee070007d4296a","The Bright Hour","Nina Riggs","Motivation & Inspiration, Biography & Memoir"
"572c5cd3d77ba60003517013","Hardwiring Happiness","Rick Hanson","Psychology, Mindfulness & Happiness"
"5e79e9d06cee070007e0d950","Es tut so weh!","Andreas Jelitto","Health & Nutrition"
"52cc18f76432660011170000","The Righteous Mind","Jonathan Haidt","Psychology"
"534ec2ec65316600074d0000","Crush It!","Gary Vaynerchuk","Career & Success"
"55c0f04c3439630007750000","Common Sense","Thomas Paine","Philosophy, Politics, History"
"5575b07a3935610007d00000","What Got You Here, Won’t Get You There","Marshall Goldsmith","Career & Success, Management & Leadership"
"597bce5eb238e100050843f7","The Economic Singularity","Calum Chace","Technology & the Future, Economics"
"55a39ec03738610007250100","When to Rob a Bank","Steven D. Levitt and Stephen J. Dubner","Economics"
"54479f7c3033610008790000","Thrive","Arianna Huffington","Career & Success"
"5f2d39826cee07000669b670","Die aufgeregte Gesellschaft","Philipp Hübl","Psychology, Philosophy, Politics"
"576d60a565d3da0003a7def1","Farmageddon","Philip Lymbery with Isabel Oakeshott","Nature & Environment"
"5c7fa58c6cee070007fe98c1","The Origins of Totalitarianism","Hannah Arendt","Philosophy, Politics, History"
"5739d8940366f400033aebbc","Intros und Extros","Sylvia Löhken","Communication Skills, Career & Success"
"5693dc127e61c70007000034","hello","sd",
"55477dd536663200079b0000","Blinkracy","Ben Hughes, Sebastian Klein","Corporate Culture"
"53f38eba3433390008180000","Normal Accidents","Charles Perrow","Science, Technology & the Future"
"536a073a6631340007900000","Salt Sugar Fat","Michael Moss","Health & Nutrition"
"543b8dec36623900081c0000","How We Learn","Benedict Carey","Education, Science"
"575a6f8e5b96b60003675a26","Eine kurze Geschichte von fast allem","Bill Bryson","Education, History"
"5f5771cd6cee0700066abc29","Wabi-Sabi","Beth Kempton","Mindfulness & Happiness, Motivation & Inspiration"
"5944e442b238e10005eece27","Oje, ich wachse!","Dr. Hetty van de Rijt und Dr. Frans Plooij","Parenting"
"5649f7de66343100071d0000","How To Read Literature Like A Professor","Thomas C. Foster ","Communication Skills"
"5e21a9136cee0700073abce7","How to Speak Machine","John Maeda","Technology & the Future"
"513f56a5e4b0569be343764e","Manufacturing Consent","Edward S. Herman & Noam Chomsky","Marketing & Sales, Politics"
"5ddd54f76cee0700085f3210","Wir sind das Klima!","Jonathan Safran Foer","Nature & Environment"
"533aeaeb3430340007500000","Was man für Geld nicht kaufen kann","Michael J. Sandel","Economics"
"537c95573465300007b00000","Micromotives and Macrobehavior","Thomas C. Schelling","Psychology, Economics"
"5c06a6f46cee0700076d48ca","Digitaler Humanismus","Julian Nida-Rümelin und Nathalie Weidenfeld","Philosophy, Technology & the Future"
"5c7fd8056cee07000722a80c","Das Zeitalter des Überwachungskapitalismus","Shoshana Zuboff","Economics, Politics"
"5d59665c6cee0700075bcef7","Quit Like a Millionaire","Kristy Shen and Bryce Leung","Money & Investments"
"5cdfd4c06cee0700086aa1f6","Herr Sonneborn geht nach Brüssel","Martin Sonneborn","Politics"
"5317020f3764650008340000","The 80/20 Principle","Richard Koch","Productivity, Personal Development"
"5b3ab75eb238e1000752dc4f","Top of Mind","John Hall","Marketing & Sales"
"57618f7c0beabd0003161b6b","The Wonder Weeks","Hetty van de Rijt, Ph.D., and Frans Plooij, Ph.D.","Parenting"
"55ffed69615cd1000900000e","Minimalist Parenting","Christine Koh and Asha Dornfest","Parenting"
"5de13acf6cee070008b71dcb","Presence","Amy Cuddy","Personal Development, Communication Skills"
"5d5282486cee0700075bbead","Three Women","Lisa Taddeo","Sex & Relationships, Biography & Memoir"
"5d9a5edc6cee0700074e1f39","Talking to Strangers","Malcolm Gladwell","Psychology"
"50cf13b6e4b0921d8ef3b6d4","Fifa-Mafia","Thomas Kistner","Society & Culture"
"529c932a626433000c130000","Drive","Daniel Pink","Psychology, Motivation & Inspiration, Management & Leadership"
"5ac35c21b238e10007c07d1e","What I Know for Sure","Oprah Winfrey","Motivation & Inspiration, Biography & Memoir"
"5be8c1fc6cee070007454c74","Grenzen, Nähe, Respekt","Jesper Juul","Parenting"
"5d7b605d6cee070007d54ffa","Das David-Konzept","Markus Mingers","Career & Success"
"51483de9e4b0f71597bd1357","Gerechtigkeit","Michael J. Sandel","Philosophy, Society & Culture"
"5e74dbee6cee07000650d507","Everyday Ubuntu","Mungi Ngomane","Personal Development, Religion & Spirituality"
"5c755c196cee07000722d7d5","No Hard Feelings","Liz Fosslien and Mollie West Duffy","Psychology, Career & Success"
"530c53d334623100081b0000","Leadership and Self-Deception","The Arbinger Institute","Management & Leadership"
"512750a6e4b0714805cbbe9c","To Sell Is Human","Daniel Pink","Psychology, Marketing & Sales"
"5f10cbd86cee0700066c4598","Warum es so schwierig ist, sich und andere zu ändern","Gerhard Roth","Psychology, Corporate Culture, Motivation & Inspiration"
"5360ba7f6233360007010000","Pessimisten küsst man nicht","Martin E.P. Seligman","Psychology"
"55101e81666564000a4f0000","One Nation","Ben Carson","Politics"
"53cf8f5136306500078b0100","On the Run","Alice Goffman","Society & Culture"
"55c7c45166643600072c0000","True North","Bill George","Management & Leadership"
"533b100239613700075c0000","On Intelligence","Jeff Hawkins, Sandra Blakeslee","Psychology, Science, Technology & the Future"
"57225a695ed4340003a94ae2","Do More Faster","David Cohen and Brad Feld","Entrepreneurship"
"55d1dc47688f670009000118","Genome","Matt Ridley","Science, History"
"5da9bb916cee0700074e3af7","Die Kunst des digitalen Lebens","Rolf Dobelli","Mindfulness & Happiness, Technology & the Future"
"58322a082b89ea0004096a9c","Kabelsalat","Andrew Blum","Science, Technology & the Future"
"58aaca708e98580004e5564e","How To Be Like Walt","Pat Williams","Creativity, History"
"557da25765333800074e0000","Making Globalization Work","Joseph E. Stiglitz","Nature & Environment, Economics, Politics"
"547df29a61393200081b0000","Jab, Jab, Jab, Right Hook","Gary Vaynerchuk","Marketing & Sales"
"57fbf00d70ec6300032cf6c9","Unrequited","Lisa A. Phillips","Psychology, Sex & Relationships"
"55b76af73235390007020000","Investing In People","Wayne Cascio and John Boudreau","Corporate Culture"
"5f23e8c16cee070006bddbd4","The Little Book of Talent","Daniel Coyle","Education, Personal Development"
"5dc181dc6cee070007541954","Crippled","Frances Ryan","Society & Culture"
"58d13c37ed3a5700041581c9","Haut nah","Yael Adler","Health & Nutrition"
"56e0376cc3a283000700000b","PostCapitalism","Paul Mason","Technology & the Future, Economics"
"552239f23832370007000000","Facebook Marketing","Greg Brooks","Marketing & Sales"
"5ade22f8b238e10007bda16f","How Should We Live?","Roman Krznaric","Philosophy"
"5f69c5a46cee0700061eb5d2","Caste","Isabel Wilkerson","Society & Culture, History"
"5dc19c716cee07000850da8a","For the Record","David Cameron","Politics, Biography & Memoir"
"5bc700546cee0700077ca6d3","The Heart of the Deal","Anthony Lolli","Money & Investments"
"565c7f109906750007000056","All Marketers Are Liars","Seth Godin","Marketing & Sales"
"5c7f9a546cee07000722a677","The Spy and the Traitor","Ben Macintyre","History"
"5eac8c836cee070006f046a4","Unsichtbare Frauen","Caroline Criado-Perez","Technology & the Future, Society & Culture"
"55000313646439000a020000","Change the Culture, Change the Game","Roger Connors and Tom Smith","Corporate Culture, Management & Leadership"
"543bcf4536623900085f0000","On Liberty","John Stuart Mill","Philosophy, Economics, Politics"
"551acf4e3261620007040000","Einstein","Walter Isaacson","Science, Biography & Memoir"
"55fff05d615cd10009000022","Portfolios of the Poor","Daryl Collins, Jonathan Morduch, Stuart Rutherford, Orlanda Ruthven","Politics"
"5d056e516cee070007e3ca54","Sea Stories","William H. McRaven","Biography & Memoir"
"5dc57ed66cee07000744c9ba","The Laws of Wealth","Daniel Crosby","Psychology, Money & Investments"
"5518a0c639613200079a0000","Meet Your Happy Chemicals","Loretta Graziano Breuning","Psychology, Science, Mindfulness & Happiness"
"59f7bd60b238e10006f6080a","Open","Andre Agassi","Biography & Memoir"
"5460aed431363000084b0000","A World Gone Social","Ted Coiné and Mark Babbit","Marketing & Sales"
"52bede373332360013140000","Sorge dich nicht, lebe!","Dale Carnegie","Mindfulness & Happiness, Personal Development"
"56e023e126ea840007000001","Rethinking Narcissism","Craig Malkin","Psychology"
"5714bba5344e1b0007a4c878","Thank You for Arguing","Jay Heinrichs","Motivation & Inspiration"
"5d6c24ca6cee07000897b3b4","Surrounded by Idiots","Thomas Erikson","Psychology, Communication Skills"
"552bde5d6466340007780000","Job U","Nicholas Wyman","Career & Success"
"5d7627856cee0700082d1208","Psyche? Hat doch jeder!","Lena Kuhlmann","Psychology"
"5b73e59ab238e100073cda24","Gelassenheit","Wilhelm Schmid","Philosophy, Mindfulness & Happiness"
"5d90568c6cee0700080bc17c","Mindshift","Svenja Hofert","Career & Success"
"5406f2403933310008ff0000","Risiko","Gerd Gigerenzer","Psychology, Personal Development"
"557d9fd36533380007360000","Mastermind Dinners","Jayson Gaignard","Communication Skills"
"5f526a806cee0700060847a4","The Relationship Cure","John M. Gottman, PhD and Joan DeClaire","Sex & Relationships, Communication Skills"
"5447c3e33033610008dc0000","The Innovators","Walter Isaacson","Creativity, Technology & the Future, Biography & Memoir"
"5723860bd1d9bc0003210c54","Men Explain Things To Me","Rebecca Solnit","Society & Culture"
"5b43f6afb238e100076fe95a","Mit dem Elefant durch die Wand","Alexander Hartmann","Career & Success"
"5be010f06cee07000777c8e1","21 Lektionen für das 21. Jahrhundert","Yuval Noah Harari","Technology & the Future, Society & Culture, History"
"516bc42fe4b01b686deb9b25","Mastering the VC Game","Jeffrey Bussgang","Entrepreneurship"
"52822104346138000c230000","Give and Take","Adam Grant","Psychology, Career & Success"
"58261f1a7029760004d5ac9e","Everyday Sexism","Laura Bates","Society & Culture"
"56661237cb2fee000700002d","World Order","Henry Kissinger","Politics"
"5c9b86556cee070007d517f7","An Autobiography","M. K. Gandhi","Biography & Memoir"
"5da086046cee070008285289","Prüfen","Christoph Städeli & Manfred Pfiffner","Education"
"566ffc6acf6aa3000700004d","The Idea Factory","Jon Gertner","Technology & the Future, History"
"5ec7af606cee070006aa6192","Unsere Welt neu denken","Maja Göpel","Nature & Environment, Society & Culture, Economics, Politics"
"5f0d5fde6cee070006796fe4","The Lincoln Conspiracy","Brad Meltzer and Josh Mensch","Politics, History"
"54101b5e3635620008260000","Becoming Attached","Robert Karen","Psychology, Parenting"
"56654b8ec58abd0007000015","Animal, Vegetable, Miracle","Barbara Kingsolver, with Steven L. Hopp, and Camille Kingsolver","Health & Nutrition"
"525d0598dcd415d4b7000002","Growth Hacker Marketing","Ryan Holiday","Marketing & Sales, Entrepreneurship"
"56377bc36234650007900000","Shrinks","Jeffrey A. Lieberman, Ogi Ogas","Psychology, History"
"5612504bfd22820009000002","A Life Decoded","J. Craig Venter","Science, Biography & Memoir"
"5de834056cee070008b723ee","Moon","Ben Moore","Science"
"5ee37d956cee0700068377af","Wabi Sabi","Beth Kempton","Mindfulness & Happiness, Motivation & Inspiration"
"5f0d690c6cee070006167911","The Romanovs","Simon Sebag Montefiore","History"
"5f2bc96a6cee07000627fbd1","Personality Isn’t Permanent","Benjamin Hardy, PhD","Psychology, Personal Development"
"572c67fdd77ba60003517065","Case Interview Secrets","Victor Cheng","Entrepreneurship"
"5f0396046cee0700061ac510","Foragers, Farmers, and Fossil Fuels","Ian Morris","Philosophy, Nature & Environment, History"
"57d2824673d9bc0003c6819c","The Code of the Extraordinary Mind","Vishen Lakhiani","Creativity, Career & Success"
"5dcecec06cee070007fe329a","It’s All Good","Lars Amend","Motivation & Inspiration"
"5f5fde966cee0700064ebcf4","Becoming Beauvoir","Kate Kirkpatrick","Philosophy, Biography & Memoir"
"5820ea7a4d1bae00032dc442","Mindsight","Daniel Siegel","Psychology, Sex & Relationships, Personal Development"
"5d9059fa6cee070008710ef0","Digital Darwinism","Tom Goodwin","Technology & the Future, Management & Leadership, Entrepreneurship"
"5c1ebe216cee070007b45c00","How to Love","Thich Nhat Hanh","Mindfulness & Happiness, Sex & Relationships"
"5f3b06c46cee070006c39b5a","Handbuch für Zeitreisende","Kathrin Passig & Aleks Scholz","Science, History"
"561c219c36356400079a0000","Der unsichtbare Gorilla","Christopher Chabris, Daniel Simons","Psychology"
"5550b9346332630007870000","What if?","Randall Munroe","Science"
"589500ff0be3560004037188","On Saudi Arabia","Karen Elliott House","Economics, Politics"
"5534fb5466386300077a0000","Customer WinBack","Jill Griffin and Michael W. Lowenstein","Marketing & Sales"
"537c616b3465300007210000","The Ultimate Sales Machine","Chet Holmes","Marketing & Sales"
"5a92caa7b238e10006d08228","The Clash of Civilizations and the Remaking of World Order","Samuel P. Huntington","Society & Culture, Politics"
"5d210d886cee07000704d9b7","donothing","Rob Dubé","Mindfulness & Happiness, Management & Leadership"
"5e5f8d266cee0700069aea17","Brain Wash","David Perlmutter MD, Austin Perlmutter MD, Kristin Loberg","Mindfulness & Happiness, Science, Health & Nutrition"
"5f90514d6cee07000608d799","Lives of the Stoics","Ryan Holiday, Stephen Hansel","Philosophy, History"
"56feeaaa7e4784000700002e","We Should All Be Feminists","Chimamanda Ngozi Adichie","Society & Culture"
"5aa4642ab238e10007af442d","Skin in the Game","Nassim Nicholas Taleb","Science, Society & Culture"
"5e7de3cc6cee07000613d63e","Fit für die Geschäftsführung im digitalen Zeitalter","Harald Eichsteller & Michael Lorenz","Corporate Culture, Technology & the Future, Management & Leadership"
"5bbf57896cee070007bb8ede","Der Weg in die Unfreiheit","Timothy Snyder","Economics, Politics"
"5c158c376cee070007d8894d","Die Kunst des lässigen Anstands","Alexander von Schönburg","Communication Skills, Society & Culture"
"5d2ef8136cee07000855aaf1","Songs of America","Jon Meacham, Tim McGraw","Motivation & Inspiration, Biography & Memoir, History"
"548fe51a6532350009510100","achtsam sprechen – achtsam zuhören","Thich Nhat Hanh","Mindfulness & Happiness, Communication Skills"
"5714b92a344e1b0007a4c864","Entwickle deine Stärken","Tom Rath","Career & Success"
"55658c3f6134380007000000","jdjd","dd",
"5b46cd7eb238e10007b7ec68","Schnitt!","Arnold van de Laar","Science, History"
"5d1c79306cee070006fed959","Conscious","Annaka Harris","Psychology, Philosophy"
"5ce515c56cee0700081dcd8f","Trillion Dollar Coach","Eric Schmidt, Jonathan Rosenberg and Alan Eagle","Management & Leadership"
"5ec824206cee0700066d1c1b","Die vielen Farben des Autismus","Thomas Girsberger","Psychology"
"5ab6ee2cb238e10005bf58f7","Crushing it!","Gary Vaynerchuk","Marketing & Sales, Entrepreneurship"
"5ccf6cf06cee070008f3faa6","No Bullsh*t Leadership","Christ Hirst","Management & Leadership"
"52e8dd993635320011240000","David and Goliath","Malcolm Gladwell","Motivation & Inspiration, Management & Leadership"
"5d1329986cee07000880dc26","Who Will Cry When You Die?","Robin Sharma","Religion & Spirituality, Motivation & Inspiration"
"5e9e17ae6cee07000654df8e","Warren Buffett's Ground Rules","Jeremy C. Miller","Money & Investments, Biography & Memoir"
"5f855f856cee07000646b0fb","Life Is in the Transitions","Bruce Feiler","Motivation & Inspiration"
"5ef9ecc86cee07000655a097","How to Live a Good Life","ed. Massimo Pigliucci, Skye C. Cleary, Daniel A. Kaufman","Philosophy, Personal Development"
"5398646e64663700072e0000","The Introverted Leader","Jennifer Kahnweiler","Management & Leadership"
"5852ce2458b1350004ed16fa","Why Diets Make Us Fat","Sandra Aamodt, PhD","Health & Nutrition"
"54b3a4763562330009160000","Rule #1","Phil Town","Money & Investments"
"5a65b8adb238e10007b0ca10","Search Inside Yourself","Chade-Meng Tan","Mindfulness & Happiness, Religion & Spirituality"
"54d89702383963000a4f0000","100+","Sonia Arrison","Technology & the Future, Society & Culture"
"56d44a35bb82ae000700005f","The Magic of Maths","Arthur Benjamin","Science"
"5d9080d06cee070008710efc","Call Sign Chaos","Jim Mattis, Bing West","Management & Leadership, Biography & Memoir"
"5df2128e6cee0700089be5ea","For Small Creatures Such as We","Sasha Sagan","Motivation & Inspiration, Biography & Memoir"
"579b66bbd3d01e000379c84f","Die Impact-Strategie","Thomas Fritzsche, Annette Fürst, Elke Rathsfeld","Management & Leadership"
"5723a763d1d9bc0003210c8e","Schulden","David Graeber","Economics"
"533187c23862370007610000","Die Welt ohne uns","Alan Weisman","Nature & Environment, Society & Culture"
"58a8d9be95f5390004fb0fbc","Long-Term Thinking for a Short-Sighted World","Jim Brumm","Nature & Environment, Society & Culture"
"5cdfd0246cee0700086aa1f1","The Book You Wish Your Parents Had Read (and Your Children Will Be Glad That You Did)","Philippa Perry","Parenting"
"546bcc3334353000084b0000","Scarcity","Sendhil Mullainathan and Eldar Shafir","Psychology, Personal Development, Economics"
"57344e4de2369000032901d3","Sam Walton: Made in America","Sam Walton with John Huey","Management & Leadership, Biography & Memoir, Entrepreneurship"
"55c8b1fe38646400074d0000","Purpose","Nikos Mourkogiannis","Management & Leadership"
"5db5a9416cee070008a68bc8","She Said","Jodi Kantor and Megan Twohey","Society & Culture, Biography & Memoir"
"5ae3df31b238e10007f7893f","A Higher Loyalty","James Comey","Politics"
"56b8dfa1d119f90007000061","The Narcissist You Know","Joseph Burgo ","Psychology"
"5b79d2a1b238e10007700101","Mentoring – im Tandem zum Erfolg","Tinka Beller und Gabriele Hoffmeister-Schönfelder","Corporate Culture, Career & Success, Management & Leadership"
"5508683f336261000a740000","War! What Is It Good For?","Ian Morris","Politics"
"56407b2138663300074e0000","Executive Presence","Sylvia Ann Hewlett","Management & Leadership"
"53aad60a37303200072a0000","Insanely Simple","Ken Segall","Entrepreneurship"
"58a03ea8cb5c2800040315bf","Das Kind in dir muss Heimat finden","Stefanie Stahl","Psychology, Parenting, Personal Development"
"53e0ee6132306100075f0000","Million Dollar Consulting","Alan Weiss","Management & Leadership, Entrepreneurship"
"5b2fe2ebb238e10006f8a86d","Pivot","Jenny Blake","Career & Success, Management & Leadership, Entrepreneurship"
"5b8fce10b238e10007eeca5b","Faschismus","Madeleine Albright ","Politics"
"548a15c63363370009640000","The Millionaire Fastlane","MJ DeMarco","Money & Investments"
"59bf946cb238e100052dbd64","Leadership BS","Jeffrey Pfeffer","Management & Leadership"
"5a9b37b1b238e1000791094a","Problem Solving 101","Ken Watanabe","Communication Skills"
"55a36c153738610007140000","The True Believer","Eric Hoffer","Society & Culture, History"
"534d4cb46633610007320000","The Richest Man in Babylon","George S. Clason","Marketing & Sales, Money & Investments, Management & Leadership"
"5ea320fd6cee070006614d8c","Die Entstehung der Bibel","Konrad Schmid und Jens Schröter","Religion & Spirituality, History"
"5e20bee76cee07000695775c","Glaube wenig, hinterfrage alles, denke selbst","Albrecht Müller","Politics"
"57f8b322dbad80000386b329","Will It Fly?","Pat Flynn","Entrepreneurship"
"58583414d1a2f300047968c6","Die süße Macht","Sidney W. Mintz","Science, History"
"5bd6163f6cee070007206451","The Icarus Deception","Seth Godin","Creativity, Career & Success"
"536a11a46631340007f20000","Trust Agents","Chris Brogan and Julien Smith","Marketing & Sales"
"56d596ac94333d0007000043","Ungifted: Intelligence Redefined","Scott Barry Kaufman","Education, Psychology, Creativity"
"587232706267350004ccacda","Rise from Darkness","Kristian Hall","Psychology, Health & Nutrition"
"5c56fe886cee070008f6110d","Wanted!","Matthias Kestler","Corporate Culture, Management & Leadership"
"53a889c86665630007000000","Prosperity without Growth","Tim Jackson","Economics"
"50f4086ae4b0627d64b97abf","Delivering Happiness","Tony Hsieh","Corporate Culture, Entrepreneurship"
"5bc46a886cee070007b4c994","Edge of Chaos","Dambisa Moyo","Economics, Politics"
"5406e9ec3933310008a40000","Small Move, Big Change","Caroline L. Arnold","Mindfulness & Happiness, Personal Development"
"576d656465d3da0003a7df17","Abenteuer Führung","Mario Neumann","Management & Leadership"
"59293760b238e10007b6b0b9","Weltbeben","Gabor Steingart","Society & Culture"
"557d98c16533380007000000","The Economist: Numbers Guide","Richard Stutely, The Economist","Money & Investments, Management & Leadership"
"5739d0950366f400033aeb97","Warum Liebe weh tut","Eva Illouz","Sex & Relationships"
"5e379aa16cee07000682a78f","Deutschlands kranke Kinder","Ulrike von Aufschnaiter","Education, Politics"
"5bf9eb556cee070007cf0308","Stress?","Eva Brandt & Miriam Fritsch-Kümpel","Mindfulness & Happiness, Health & Nutrition, Career & Success"
"59d1177fb238e10006d636d4","Die Alles ist möglich-Lüge","Susanne Garsoffky und Britta Sembach","Sex & Relationships, Communication Skills"
"5b7d0ff3b238e1000722f817","I'm Judging You","Luvvie Ajayi","Society & Culture"
"57dbd448da50fd0003de9ad0","The Inevitable","Kevin Kelly","Technology & the Future"
"55acfa246536380007b60000","Data und Goliath","Bruce Schneier","Technology & the Future"
"5913721ab238e10007a75440","This Is Your Brain on Sports","L. Jon Wertheim & Sam Sommers","Psychology, History"
"5f9054f56cee07000608d7d6","Keine Chance für Grippe und Erkältung","Joel Fuhrmann","Health & Nutrition"
"5d505c0e6cee0700071a3a7b","Autonomy","Lawrence D. Burns","Technology & the Future"
"572603a6f2d1b1000391f2c8","As We Speak","Peter Meyers and Shann Nix","Communication Skills"
"5aa46920b238e100071c82ef","Bitcoin, Blockchain und Kryptoassets","Aleksander Berentsen & Fabian Schär","Economics"
"5d1c647f6cee070006fed8f0","Unfreedom of the Press","Mark R. Levin","Politics"
"5aa7bb21b238e10007af44aa","The Book","Alan W. Watts","Philosophy, Religion & Spirituality, Motivation & Inspiration"
"5681b2f5704a88000700003c","Broadcasting Happiness","Michelle Gielan","Mindfulness & Happiness, Personal Development"
"5d907b9b6cee0700080bc188","Schluss mit dem täglichen Weltuntergang","Maren Urner","Society & Culture"
"5af846e8b238e1000773ca2f","Feminist Fight Club","Jessica Bennett","Corporate Culture, Society & Culture"
"5acbed9db238e100074fca10","Dein Wille geschehe","Stefan Merath","Career & Success, Management & Leadership"
"5e7defb76cee07000723f366","Über alte Wege","Mathijs Deen","History"
"5ab4324db238e10005bf5837","The Plant Paradox","Steven R. Gundry","Health & Nutrition"
"55062be3666365000a7a0000","The Like Switch","Jack Schafer and Marvin Karlins","Communication Skills, Management & Leadership"
"5bd1ab046cee07000787a01b","Blutsbande","Christina von Braun","Sex & Relationships, History"
